url|client_name|review_date|order_date|rating|comment
https://freeglisse.com/fr/ski-occasion-adulte-loisir/18504-417330-ski-occasion-dynastar-powertrack-74-fixations.html#/9-etat_du_materiel-qualite_b/899-taille_skis-157_cm|Yoann P.|01/01/2025|16/12/2024|5.0|Ski en état
https://freeglisse.com/fr/ski-occasion-junior-loisir/11512-517720-ski-occasion-junior-rossignol-fun-girl-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Client anonyme|23/12/2021|15/12/2021|5.0|"Ski très agréable et accessible typique de la marque rossignol. 
Très bien pour les filles car plus léger que les modèles unisexe.
Sérigraphie fun !!!"
https://freeglisse.com/fr/ski-occasion-junior-loisir/11512-517720-ski-occasion-junior-rossignol-fun-girl-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Client anonyme|23/12/2021|15/12/2021|5.0|"Ski très agréable et accessible typique de la marque rossignol. 
Très bien pour les filles car plus léger que les modèles unisexe.
Sérigraphie fun !!!"
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Fabrice B.|26/12/2024|01/12/2024|4.0|Correspond à ma commande
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Arthur C.|12/12/2024|02/12/2024|5.0|Très bien.
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Edouard D.|10/12/2024|28/11/2024|5.0|Top !
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Pierre M.|22/10/2024|09/10/2024|4.0|Bien à part les fixations
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|27/02/2022|13/02/2022|5.0|Satisfait de l'état des skis
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|17/02/2022|04/02/2022|5.0|Un gros accroc mais conforme
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|22/01/2022|07/01/2022|5.0|👍 J'adore
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|18/01/2022|05/01/2022|3.0|"Ski très usés pour une qualité dite ""À"".
Les carres sont affûtées et la semelle est fartée"
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|29/12/2021|17/12/2021|4.0|Bien
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|20/12/2021|08/12/2021|5.0|Bonne état général
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|16/12/2021|04/12/2021|5.0|Ski en très bon état - conforme à la description: bravo Mon petit-fils de 6 ans va adorer ces ski starWars. Je recommande et reviendrai pour les prochaines années
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|22/11/2021|16/11/2021|4.0|Le fart a l'air bon, mais il y a de nombreuses rayures et accrocs sur le dessus de la spatule, ce qui ne correspondait pas à mes attentes pour un produit A.
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|04/04/2021|16/03/2021|5.0|As expected.
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|21/02/2021|13/02/2021|5.0|Mon fils est ravi !
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|17/01/2021|11/01/2021|5.0|Etat niveau A commandé livré farté, et en très bon état. Finition supérieure un peu abîmée par les autres skis. Rien de bien méchant.
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|17/11/2020|06/11/2020|4.0|Conforme à qualité B
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|14/11/2020|08/11/2020|5.0|Du matériel de qualité. Mon fils est ravi.
https://freeglisse.com/fr/ski-occasion-junior-loisir/11445-508748-ski-occasion-junior-rossignol-star-wars-fixations.html#/3-etat_du_materiel-qualite_a/846-taille_skis-104_cm|Client anonyme|17/12/2019|11/12/2019|5.0|Conforme à la photo du produit en ligne
https://freeglisse.com/fr/ski-occasion-femme-loisir/12819-411280-ski-occasion-salomon-loni-fixations.html#/886-taille_skis-144_cm/1768-etat_du_materiel-qualite_c|Client anonyme|16/11/2021|08/11/2021|5.0|Très bien
https://freeglisse.com/fr/ski-occasion-adulte-performance/18363-408937-ski-occasion-lacroix-pure-fixations.html#/3-etat_du_materiel-qualite_a/888-taille_skis-146_cm|Arnaud J.|07/12/2023|19/11/2023|4.0|"État en rapport avec description 
Pas encore essayés"
https://freeglisse.com/fr/ski-occasion-junior-performance/14616-507348-ski-occasion-junior-salomon-x-race-sw-fixations.html#/9-etat_du_materiel-qualite_b/882-taille_skis-140_cm|Client anonyme|24/11/2022|27/10/2022|2.0|skis très abimés pour une catégorie A,  remboursement de 10 euros pour compensation. plutôt honnête. mais je suis un peu déçu.
https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16470-251592-ski-occasion-atomic-vantage-86c-fixations.html#/3-etat_du_materiel-qualite_a/899-taille_skis-157_cm|Bertrand C.|26/11/2023|14/11/2023|4.0|aspect visuel bon , semelle impeccable et quarts aussi
https://freeglisse.com/fr/ski-occasion-junior-loisir/12420-408363-ski-occasion-junior-dynastar-team-cham-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Sylvain T.|21/02/2024|08/02/2024|4.0|Conforme à la description
https://freeglisse.com/fr/ski-occasion-junior-loisir/12420-408363-ski-occasion-junior-dynastar-team-cham-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|OLIVIER P.|11/12/2023|29/11/2023|3.0|"Paire de ski junior qualite A ,
Dans l ensemble état correct , semelle et carre parfait .
État général du ski et fixation moyen ( ski de location ).
Je m attendais à mieux pour une qualité A .
Rapport qualité /prix correct"
https://freeglisse.com/fr/ski-occasion-junior-loisir/12420-408363-ski-occasion-junior-dynastar-team-cham-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Client anonyme|16/01/2023|02/01/2023|5.0|Commande reçue très rapidement, skis fartés et affûtés. Rien à redire.
https://freeglisse.com/fr/ski-occasion-junior-loisir/12420-408363-ski-occasion-junior-dynastar-team-cham-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Client anonyme|05/12/2022|21/11/2022|4.0|"Fixe bien réglée par rapport aux chaussures. Attention à la force sur les dix entre 4 et 5... Pour enfants...
Une bonne pratique serait de mettre a 1 av et ar systématiquement 🙂."
https://freeglisse.com/fr/ski-occasion-junior-loisir/12420-408363-ski-occasion-junior-dynastar-team-cham-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Client anonyme|15/12/2019|09/12/2019|5.0|Semelles des ski en état impeccable.
https://freeglisse.com/fr/ski-occasion-junior-loisir/12420-408363-ski-occasion-junior-dynastar-team-cham-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Client anonyme|14/12/2019|08/12/2019|4.0|L'état correspond à la description
https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14171-406996-ski-occasion-dynastar-legend-x-80-fixations.html#/9-etat_du_materiel-qualite_b/901-taille_skis-159_cm|Francois S.|10/12/2024|13/11/2024|5.0|nickel
https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14171-406996-ski-occasion-dynastar-legend-x-80-fixations.html#/9-etat_du_materiel-qualite_b/901-taille_skis-159_cm|Client anonyme|31/01/2023|24/01/2023|5.0|Conforme à mes attentes
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/15051-298780-ski-occasion-rossignol-temptation-style-fixations.html#/3-etat_du_materiel-qualite_a/912-taille_skis-170_cm|Bjoern S.|15/09/2024|07/09/2024|5.0|"Perfekt
 Alles wie beschrieben"
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/15051-298780-ski-occasion-rossignol-temptation-style-fixations.html#/3-etat_du_materiel-qualite_a/912-taille_skis-170_cm|Client anonyme|19/12/2022|04/12/2022|3.0|Label qualité A inadéquat en regard de l'état d'usure de la paire de skis reçus, surtout au niveau des fixations ! En revanche, semelle et carres très bien refaits. Mais globalement déçu, du coup, c'est dommage. Livraison nickel.
https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/18284-405601-ski-occasion-dynastar-speed-zone-4x4-78-fixations.html#/9-etat_du_materiel-qualite_b/913-taille_skis-171_cm|Christophe B.|10/08/2024|03/08/2024|3.0|Déçu de l'état des skis qui étaient en qualité A, ils ne valent qu'une B.
https://freeglisse.com/fr/ski-occasion-adulte-performance/11947-407100-ski-occasion-dynastar-speed-zone-16-ti-fixations.html#/9-etat_du_materiel-qualite_b/900-taille_skis-158_cm|Client anonyme|01/02/2023|24/01/2023|4.0|Bon rapport qualité / prix malgré des rayures bien prononcées sur le dessus
https://freeglisse.com/fr/ski-occasion-adulte-performance/11947-407100-ski-occasion-dynastar-speed-zone-16-ti-fixations.html#/9-etat_du_materiel-qualite_b/900-taille_skis-158_cm|Client anonyme|31/01/2023|23/01/2023|4.0|Je ne suis pas déçu par la qualité que j’ai commandé…les skis sont révisés , affûtés et fartés…
https://freeglisse.com/fr/ski-occasion-junior-loisir/14483-407993-ski-occasion-junior-tecnopro-team-pulse-fixations.html#/3-etat_du_materiel-qualite_a/872-taille_skis-130_cm|Sophie D.|26/12/2023|15/12/2023|4.0|Ski comme prévu sur le site
https://freeglisse.com/fr/ski-occasion-junior-loisir/12556-541238-ski-occasion-junior-salomon-qst-max-jr-fixations.html#/3-etat_du_materiel-qualite_a/822-taille_skis-80_cm|Arnaud C.|29/12/2024|16/12/2024|5.0|Top, correspondent parfaitement à la description.
https://freeglisse.com/fr/ski-occasion-junior-loisir/12556-541238-ski-occasion-junior-salomon-qst-max-jr-fixations.html#/3-etat_du_materiel-qualite_a/822-taille_skis-80_cm|Dominique M.|11/11/2024|05/11/2024|3.0|Rayures et pas nettoyé
https://freeglisse.com/fr/ski-occasion-junior-loisir/12556-541238-ski-occasion-junior-salomon-qst-max-jr-fixations.html#/3-etat_du_materiel-qualite_a/822-taille_skis-80_cm|Client anonyme|21/02/2023|12/02/2023|5.0|Parfait
https://freeglisse.com/fr/ski-occasion-junior-loisir/12556-541238-ski-occasion-junior-salomon-qst-max-jr-fixations.html#/3-etat_du_materiel-qualite_a/822-taille_skis-80_cm|Client anonyme|21/11/2022|27/10/2022|5.0|35 euros la paire en catégorie B . trés bon rapport qualité prix. skis peu usés
https://freeglisse.com/fr/ski-occasion-junior-loisir/12556-541238-ski-occasion-junior-salomon-qst-max-jr-fixations.html#/3-etat_du_materiel-qualite_a/822-taille_skis-80_cm|Client anonyme|08/11/2022|25/10/2022|5.0|Correspond à l'état et la qualité annoncée ar le site et attendue par l'acheteur. Les skis semblent légers, souples et maniables. Nous attendons maintenant la neige.
https://freeglisse.com/fr/ski-occasion-junior-loisir/12556-541238-ski-occasion-junior-salomon-qst-max-jr-fixations.html#/3-etat_du_materiel-qualite_a/822-taille_skis-80_cm|Client anonyme|30/01/2022|19/01/2022|5.0|Très satifait
https://freeglisse.com/fr/ski-occasion-adulte-performance/15497-177592-ski-occasion-lacroix-mach-1-fixations.html#/9-etat_du_materiel-qualite_b/912-taille_skis-170_cm|Client anonyme|09/02/2023|02/02/2023|4.0|Conforme alle attese, descritto in modo preciso
https://freeglisse.com/fr/ski-occasion-adulte-performance/15497-177592-ski-occasion-lacroix-mach-1-fixations.html#/9-etat_du_materiel-qualite_b/912-taille_skis-170_cm|Client anonyme|08/11/2021|01/11/2021|4.0|Conforme
https://freeglisse.com/fr/ski-occasion-adulte-performance/15497-177592-ski-occasion-lacroix-mach-1-fixations.html#/9-etat_du_materiel-qualite_b/912-taille_skis-170_cm|Client anonyme|18/08/2021|11/08/2021|5.0|Tres bon etat, conforme a mes attentes
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/18669-421721-ski-occasion-blizzard-black-pearl-82-sp-fixations.html#/901-taille_skis-159_cm/1768-etat_du_materiel-qualite_c|Charlotte B.|01/01/2024|03/12/2023|5.0|Rapport qualité/prix très bien, il ne faut pas avoir peur de la qualité C, usée sur le plastique dessus avec éclat, mais les quarts et le fartage était niquel! le plastique du dessus à part pour le côté esthétique on s'en fiche un peu. Skis plus large, polyvalent, je suis très satisfaite de mon achat!!
https://freeglisse.com/fr/ski-occasion-adulte-performance/18398-414175-ski-occasion-fischer-brilliant-the-curv-fixations.html#/3-etat_du_materiel-qualite_a/906-taille_skis-164_cm|Jeremie M.|01/01/2024|17/12/2023|4.0|"Pas de remarque particulière. 
Produit et état conforme à la description"
https://freeglisse.com/fr/ski-occasion-junior-loisir/18241-405043-ski-occasion-junior-tecnopro-team-66-fixations.html#/3-etat_du_materiel-qualite_a/852-taille_skis-110_cm|Laura G.|23/12/2024|12/12/2024|3.0|Saleté +++ entre fixations et le ski
https://freeglisse.com/fr/ski-occasion-freestyle/14701-147909-ski-occasion-atomic-punx-5-fixations.html#/9-etat_du_materiel-qualite_b/892-taille_skis-150_cm|Sasu U.|18/01/2024|03/01/2024|5.0|Skis are like described
https://freeglisse.com/fr/ski-occasion-freestyle/14701-147909-ski-occasion-atomic-punx-5-fixations.html#/9-etat_du_materiel-qualite_b/892-taille_skis-150_cm|Marie P.|26/12/2023|17/12/2023|4.0|État correct manque juste quelque chose sur l'arrière des skis car il y a 2 trous
https://freeglisse.com/fr/ski-occasion-freestyle/14701-147909-ski-occasion-atomic-punx-5-fixations.html#/9-etat_du_materiel-qualite_b/892-taille_skis-150_cm|Client anonyme|20/10/2020|09/10/2020|5.0|Estupendo.
https://freeglisse.com/fr/ski-occasion-junior-loisir/18900-538843-ski-occasion-junior-dynastar-legend-girl-fixations.html#/3-etat_du_materiel-qualite_a/822-taille_skis-80_cm|Geneviève F.|12/12/2024|02/12/2024|5.0|Super on attend la neige pour finir l'évaluation
https://freeglisse.com/fr/ski-de-fond-occasion-alternatif-sns-profil/13210-101632-ski-de-fond-occasion-salomon-snowscape-8-fixation-sns-profil.html#/3-etat_du_materiel-qualite_a/925-taille_skis-183_cm|Client anonyme|11/02/2020|05/02/2020|5.0|okfgfgfgfgfgfgfgfgg
https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/15099-295669-ski-occasion-fischer-xtr-pro-mtn-80-fixations.html#/9-etat_du_materiel-qualite_b/915-taille_skis-173_cm|Client anonyme|16/01/2023|04/01/2023|4.0|Répond à mes attentes.
https://freeglisse.com/fr/ski-occasion-junior-loisir/19804-552490-ski-occasion-junior-tecnopro-team-66-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Damien G.|23/12/2024|12/12/2024|5.0|Conforme à la description
https://freeglisse.com/fr/ski-occasion-adulte-loisir/10942-74063-ski-occasion-salomon-24r-power-fixations.html#/896-taille_skis-154_cm/1768-etat_du_materiel-qualite_c|Alberto M.|19/12/2024|02/12/2024|3.0|.....
https://freeglisse.com/fr/ski-occasion-adulte-loisir/10942-74063-ski-occasion-salomon-24r-power-fixations.html#/896-taille_skis-154_cm/1768-etat_du_materiel-qualite_c|Fabricio G.|03/02/2024|20/01/2024|5.0|Produit en très bon état et comme prévu
https://freeglisse.com/fr/ski-occasion-adulte-loisir/10942-74063-ski-occasion-salomon-24r-power-fixations.html#/896-taille_skis-154_cm/1768-etat_du_materiel-qualite_c|Client anonyme|17/10/2021|30/09/2021|5.0|Tout est très cool je conseille à tout le monde rapidement et avec une qualité suffisante
https://freeglisse.com/fr/ski-occasion-junior-performance/14209-522085-ski-occasion-junior-rossignol-hero-fis-gs-pro-fixations.html#/877-taille_skis-135_cm/1768-etat_du_materiel-qualite_c|Client anonyme|28/01/2021|20/01/2021|4.0|les skis étaient pour mon enfant qui est au ski club en compétition. Le retour de mon fils sont très positifs
https://freeglisse.com/fr/ski-occasion-junior-performance/14534-513836-ski-occasion-junior-dynastar-team-comp-fixations.html#/9-etat_du_materiel-qualite_b/872-taille_skis-130_cm|Client anonyme|11/11/2023|27/10/2023|3.0|Beaucoup de parties abimées sur le dessus, gros éclats /trous. La semelle en dessous est ok, mais esthétiquement c est décevant
https://freeglisse.com/fr/ski-de-fond-occasion-alternatif-sns-profil/13210-101632-ski-de-fond-occasion-salomon-snowscape-8-fixation-sns-profil.html#/3-etat_du_materiel-qualite_a/925-taille_skis-183_cm|Client anonyme|11/02/2020|05/02/2020|5.0|okfgfgfgfgfgfgfgfgg
https://freeglisse.com/fr/ski-occasion-femme-performance/15213-159015-ski-occasion-dynastar-intense-10-fixations.html#/9-etat_du_materiel-qualite_b/888-taille_skis-146_cm|Client anonyme|09/01/2023|18/12/2022|3.0|Malgré un grade A , la semelle est bonne mais le reste laisse à désirer, surtout la propreté du ski-fixation nettoyage refait à la réception et aussi l'état de surface de niveau grade C.
https://freeglisse.com/fr/ski-occasion-femme-performance/15213-159015-ski-occasion-dynastar-intense-10-fixations.html#/9-etat_du_materiel-qualite_b/888-taille_skis-146_cm|Client anonyme|17/12/2022|03/12/2022|5.0|C'est ma première commande.  Difficile de connaître la différence entre une qualité A ou B. Perso je n'irai pas en dessous de la qualité A
https://freeglisse.com/fr/ski-occasion-adulte-loisir/18650-417119-ski-occasion-fischer-rc-one-78-gt-fixations.html#/9-etat_du_materiel-qualite_b/920-taille_skis-178_cm|Stephanie B.|23/10/2023|09/10/2023|5.0|Bien
https://freeglisse.com/fr/ski-occasion-junior-freeride-freestyle/16844-274137-ski-occasion-junior-roxy-bonbon-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Client anonyme|12/11/2022|01/11/2022|3.0|déçu par la qualité des skis (pourtant Catégorie À)
https://freeglisse.com/fr/ski-occasion-junior-loisir/12462-515787-ski-occasion-junior-tecnopro-team-pulse-fixations.html#/3-etat_du_materiel-qualite_a/862-taille_skis-120_cm|Annie B.|01/01/2024|21/12/2023|5.0|excellent
https://freeglisse.com/fr/ski-occasion-junior-loisir/12462-515787-ski-occasion-junior-tecnopro-team-pulse-fixations.html#/3-etat_du_materiel-qualite_a/862-taille_skis-120_cm|Client anonyme|03/02/2022|21/01/2022|5.0|Très bien. Conforme à la description et prix juste.
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/13226-101777-ski-occasion-dynastar-legend-w-84-fixations.html#/9-etat_du_materiel-qualite_b/891-taille_skis-149_cm|Client anonyme|11/12/2023|28/11/2023|5.0|Ski d'occasion qui méritent leur qualité A
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/13226-101777-ski-occasion-dynastar-legend-w-84-fixations.html#/9-etat_du_materiel-qualite_b/891-taille_skis-149_cm|Client anonyme|26/10/2021|12/10/2021|5.0|Parfait
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/13226-101777-ski-occasion-dynastar-legend-w-84-fixations.html#/9-etat_du_materiel-qualite_b/891-taille_skis-149_cm|Client anonyme|28/09/2021|10/09/2021|5.0|À essayer dès qu'il neige! Mais semelles en super état.
https://freeglisse.com/fr/ski-occasion-femme-loisir/20013-559635-ski-occasion-rossignol-nova-2-ltd-fixations.html#/9-etat_du_materiel-qualite_b/886-taille_skis-144_cm|Client anonyme|01/01/2025|18/12/2024|1.0|Les skis livrés sont rincés, et l'un d'eux est hors d'usage (semelle décollée). Demande d'échange standard en cours. Ça peut arriver.
https://freeglisse.com/fr/ski-occasion-adulte-loisir/18650-417119-ski-occasion-fischer-rc-one-78-gt-fixations.html#/9-etat_du_materiel-qualite_b/920-taille_skis-178_cm|Stephanie B.|23/10/2023|09/10/2023|5.0|Bien
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/12813-97302-ski-occasion-atomic-vantage-x77-w-fixations.html#/9-etat_du_materiel-qualite_b/896-taille_skis-154_cm|Client anonyme|27/12/2022|11/12/2022|1.0|Très déçu. Produit en dessous de la qualité annoncée. Semelles et carres correctes mais nombreuses rayures sur le dessus + fixations très sales. Ne mérite pas qualité A. En achetant ces skis à 120 € j'attendais mieux. Je ne recommande pas
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/12813-97302-ski-occasion-atomic-vantage-x77-w-fixations.html#/9-etat_du_materiel-qualite_b/896-taille_skis-154_cm|Client anonyme|19/02/2020|01/02/2020|4.0|Quelques rayures sur le dessus, la semelle est en bon état.
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/12813-97302-ski-occasion-atomic-vantage-x77-w-fixations.html#/9-etat_du_materiel-qualite_b/896-taille_skis-154_cm|Client anonyme|02/12/2019|21/11/2019|3.0|État correct
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/13226-101777-ski-occasion-dynastar-legend-w-84-fixations.html#/9-etat_du_materiel-qualite_b/891-taille_skis-149_cm|Client anonyme|11/12/2023|28/11/2023|5.0|Ski d'occasion qui méritent leur qualité A
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/13226-101777-ski-occasion-dynastar-legend-w-84-fixations.html#/9-etat_du_materiel-qualite_b/891-taille_skis-149_cm|Client anonyme|26/10/2021|12/10/2021|5.0|Parfait
https://freeglisse.com/fr/ski-occasion-femme-all-mountain/13226-101777-ski-occasion-dynastar-legend-w-84-fixations.html#/9-etat_du_materiel-qualite_b/891-taille_skis-149_cm|Client anonyme|28/09/2021|10/09/2021|5.0|À essayer dès qu'il neige! Mais semelles en super état.
https://freeglisse.com/fr/ski-occasion-junior-loisir/12462-515787-ski-occasion-junior-tecnopro-team-pulse-fixations.html#/3-etat_du_materiel-qualite_a/862-taille_skis-120_cm|Annie B.|01/01/2024|21/12/2023|5.0|excellent
https://freeglisse.com/fr/ski-occasion-junior-loisir/12462-515787-ski-occasion-junior-tecnopro-team-pulse-fixations.html#/3-etat_du_materiel-qualite_a/862-taille_skis-120_cm|Client anonyme|03/02/2022|21/01/2022|5.0|Très bien. Conforme à la description et prix juste.
https://freeglisse.com/fr/ski-occasion-junior-freeride-freestyle/16844-274137-ski-occasion-junior-roxy-bonbon-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm|Client anonyme|12/11/2022|01/11/2022|3.0|déçu par la qualité des skis (pourtant Catégorie À)
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Brice V.|23/12/2024|10/12/2024|5.0|parfait
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Stefanie O.|12/12/2024|25/11/2024|3.0|Côté semelle c'est impeccable mais côté design, on dirait des skis qui ont 40 ans! Rien à voir avec les skis présentés sur la photo! Grosse déception...
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Louis G.|02/10/2024|24/09/2024|5.0|semelles fartées et car affutés. fixation se règle bien.
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|17/09/2024|08/09/2024|5.0|Conforme à la description
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|22/01/2023|11/01/2023|5.0|impeccable
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|25/10/2022|17/10/2022|5.0|Conforme
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|01/08/2022|27/07/2022|3.0|Skis propres avec usure normale
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|30/03/2022|20/03/2022|4.0|Conforme au prix.
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|22/01/2022|14/01/2022|5.0|Bien
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|22/01/2022|15/01/2022|5.0|Skis réglé pour la chaussure, fartage est déjà fait.
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|20/12/2021|07/12/2021|3.0|Ski moyen
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|13/12/2021|30/11/2021|5.0|Bon matériel !!
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|12/12/2021|29/11/2021|4.0|Agréablement surpris, pour le prix franchement c'est très correct.
https://freeglisse.com/fr/ski-occasion-junior-pas-cher/1795-223049-ski-occasion-junior-toutes-marques-a-19-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm|Client anonyme|28/09/2021|15/09/2021|4.0|Bon produit fatigué au niveaux esthétique mais on s'en doutais vu que c'c'est du ski de location
